game_id,hand_id,round_index,player_name,action,amount,hole_cards,community_cards,pot,player_stack,small_blind,big_blind,winner
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,3,flop,Bob,raise,40,DT-DK,DA-D9-D4,110,900,10,20,Alice
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,3,flop,Alice,fold,0,S6-HA,DA-D9-D4,110,1359,10,20,Alice
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,preflop,Carol,fold,0,D7-H4,,30,990,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,preflop,Dave,call,20,SQ-C5,,50,621,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,preflop,Alice,call,20,HQ-CK,,60,1339,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,preflop,Bob,call,20,HK-CA,,60,990,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,flop,Alice,raise,60,HQ-CK,C4-C6-DA,120,1279,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,flop,Bob,call,60,HK-CA,C4-C6-DA,180,930,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,flop,Dave,call,60,SQ-C5,C4-C6-DA,240,561,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,turn,Alice,raise,96,HQ-CK,C4-C6-DA-HT,336,1183,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,turn,Bob,raise,201,HK-CA,C4-C6-DA-HT,537,729,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,turn,Dave,fold,0,SQ-C5,C4-C6-DA-HT,537,561,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,turn,Alice,call,201,HQ-CK,C4-C6-DA-HT,642,1078,10,20,Bob
5e993fcb-1d6a-4d43-8121-0f7a8229e95b,4,river,Alice,fold,0,HQ-CK,C4-C6-DA-HT-C9,642,1078,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Dave,fold,0,CJ-C9,,30,1000,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Alice,raise,30,S5-H2,,60,970,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Bob,call,30,C7-C8,,80,970,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Carol,raise,48,H8-C2,,108,952,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Alice,raise,66,S5-H2,,144,934,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Bob,call,66,C7-C8,,180,934,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,preflop,Carol,fold,0,H8-C2,,180,952,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,flop,Bob,raise,72,C7-C8,D7-H3-DQ,252,862,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,1,flop,Alice,fold,0,S5-H2,D7-H3-DQ,252,934,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,preflop,Alice,call,20,S3-SQ,,50,914,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,preflop,Bob,fold,0,S8-S7,,50,1114,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,preflop,Carol,raise,40,CQ-SK,,80,912,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,preflop,Dave,call,40,ST-C9,,100,960,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,preflop,Alice,fold,0,S3-SQ,,100,914,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,flop,Carol,call,0,CQ-SK,HK-D6-DK,100,912,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,flop,Dave,raise,30,ST-C9,HK-D6-DK,130,930,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,flop,Carol,raise,78,CQ-SK,HK-D6-DK,208,834,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,flop,Dave,call,78,ST-C9,HK-D6-DK,256,882,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,turn,Carol,call,0,CQ-SK,HK-D6-DK-D8,256,834,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,turn,Dave,raise,102,ST-C9,HK-D6-DK-D8,358,780,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,2,turn,Carol,fold,0,CQ-SK,HK-D6-DK-D8,358,834,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,preflop,Bob,call,20,DK-S5,,50,1094,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,preflop,Carol,raise,30,CQ-H5,,80,804,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,preflop,Dave,call,30,H2-C8,,100,1108,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,preflop,Alice,call,30,S9-H8,,110,884,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,preflop,Bob,fold,0,DK-S5,,110,1094,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,flop,Dave,fold,0,H2-C8,C6-CJ-HK,110,1108,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,3,flop,Alice,fold,0,S9-H8,C6-CJ-HK,110,884,10,20,Alice
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Carol,call,20,C4-S2,,50,894,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Dave,raise,35,H4-C6,,85,1073,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Alice,fold,0,D4-C9,,85,874,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Bob,raise,51,CT-C8,,116,1043,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Carol,raise,104,C4-S2,,200,810,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Dave,fold,0,H4-C6,,200,1073,10,20,Bob
e03ebbd9-c0ec-4bda-8d4f-14f4cb69aeba,4,preflop,Bob,fold,0,CT-C8,,200,1043,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,1,preflop,Dave,call,20,D8-C8,,50,980,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,preflop,Alice,raise,30,D4-S5,,80,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,preflop,Bob,call,30,DK-HT,,100,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,preflop,Carol,call,30,SJ-SK,,110,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,preflop,Dave,fold,0,D8-C8,,110,980,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,flop,Bob,call,0,DK-HT,DT-D6-D7,110,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,flop,Carol,fold,0,SJ-SK,DT-D6-D7,110,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,1,flop,Alice,fold,0,D4-S5,DT-D6-D7,110,970,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,2,preflop,Alice,fold,0,C4-SK,,30,970,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,preflop,Bob,fold,0,HA-HT,,30,1080,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,preflop,Carol,call,20,DK-D2,,40,950,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,preflop,Dave,call,20,H2-H8,,40,960,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,flop,Carol,call,0,DK-D2,CJ-S5-H7,40,950,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,flop,Dave,call,0,H2-H8,CJ-S5-H7,40,960,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,turn,Carol,call,0,DK-D2,CJ-S5-H7-D9,40,950,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,turn,Dave,raise,32,H2-H8,CJ-S5-H7-D9,72,928,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,2,turn,Carol,fold,0,DK-D2,CJ-S5-H7-D9,72,950,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Bob,raise,30,HQ-S8,,60,1050,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Carol,raise,54,C4-C7,,114,896,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Dave,raise,78,SK-C6,,182,922,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Alice,fold,0,H4-S3,,182,950,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Bob,raise,102,HQ-S8,,254,978,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Carol,fold,0,C4-C7,,254,896,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,3,preflop,Dave,fold,0,SK-C6,,254,922,10,20,Alice
aeedb48e-f769-4d74-9008-337f98666c53,4,preflop,Carol,fold,0,HK-DJ,,30,896,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,4,preflop,Dave,raise,30,D3-C5,,60,892,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,4,preflop,Alice,fold,0,D6-CT,,60,940,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,4,preflop,Bob,call,30,C3-CJ,,70,1202,10,20,Bob
aeedb48e-f769-4d74-9008-337f98666c53,4,flop,Bob,fold,0,C3-CJ,D5-H2-DQ,70,1202,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Dave,call,20,C9-D8,,50,980,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Alice,fold,0,H9-CK,,50,1000,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Bob,call,20,HA-H6,,60,980,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Carol,raise,30,HQ-S7,,70,970,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Dave,fold,0,C9-D8,,70,980,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,preflop,Bob,call,30,HA-H6,,80,970,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,flop,Bob,raise,40,HA-H6,DA-SK-S6,120,930,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,flop,Carol,call,40,HQ-S7,DA-SK-S6,160,930,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,turn,Bob,call,0,HA-H6,DA-SK-S6-S9,160,930,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,turn,Carol,raise,48,HQ-S7,DA-SK-S6-S9,208,882,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,turn,Bob,raise,104,HA-H6,DA-SK-S6-S9,312,826,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,turn,Carol,raise,160,HQ-S7,DA-SK-S6-S9,424,770,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,turn,Bob,call,160,HA-H6,DA-SK-S6-S9,480,770,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,river,Bob,raise,336,HA-H6,DA-SK-S6-S9-H2,816,434,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,1,river,Carol,call,336,HQ-S7,DA-SK-S6-S9-H2,1152,434,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,2,preflop,Alice,raise,30,ST-CJ,,60,970,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,2,preflop,Bob,fold,0,CQ-HA,,60,1586,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,2,preflop,Carol,fold,0,D3-C8,,60,424,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,2,preflop,Dave,call,30,D9-S3,,70,950,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,2,flop,Dave,fold,0,D9-S3,HJ-H5-CA,70,950,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,3,preflop,Bob,fold,0,HA-H5,,30,1586,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,3,preflop,Carol,fold,0,DJ-C3,,30,424,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,3,preflop,Dave,call,20,D4-D2,,40,930,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,3,preflop,Alice,call,20,DA-H7,,40,1020,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,3,flop,Dave,call,0,D4-D2,CA-D8-C8,40,930,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,3,flop,Alice,fold,0,DA-H7,CA-D8-C8,40,1020,10,20,Alice
be3f9553-575c-4a65-8ac9-012046dc50ab,4,preflop,Carol,call,20,ST-C3,,50,404,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,4,preflop,Dave,fold,0,S8-D7,,50,970,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,4,preflop,Alice,fold,0,S5-DA,,50,1010,10,20,Bob
be3f9553-575c-4a65-8ac9-012046dc50ab,4,preflop,Bob,fold,0,H4-H7,,50,1566,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,preflop,Dave,raise,30,D6-SK,,60,970,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,preflop,Alice,raise,40,C7-H4,,100,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,preflop,Bob,call,40,CK-HK,,130,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,preflop,Carol,call,40,H7-HQ,,150,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,preflop,Dave,call,40,D6-SK,,160,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,flop,Bob,call,0,CK-HK,CT-C4-C8,160,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,flop,Carol,fold,0,H7-HQ,CT-C4-C8,160,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,flop,Dave,fold,0,D6-SK,CT-C4-C8,160,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,1,flop,Alice,fold,0,C7-H4,CT-C4-C8,160,960,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Alice,call,20,HQ-CT,,50,940,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Bob,fold,0,S4-S7,,50,1120,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Carol,call,20,H9-D2,,60,940,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Dave,raise,60,H2-H7,,100,900,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Alice,raise,100,HQ-CT,,180,860,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Carol,fold,0,H9-D2,,180,940,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,2,preflop,Dave,fold,0,H2-H7,,180,900,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Bob,raise,30,S3-D8,,60,1090,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Carol,fold,0,C4-H5,,60,940,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Dave,call,30,H9-C2,,80,870,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Alice,raise,72,D7-HQ,,132,968,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Bob,fold,0,S3-D8,,132,1090,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,3,preflop,Dave,fold,0,H9-C2,,132,870,10,20,Alice
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,4,preflop,Carol,fold,0,SK-DQ,,30,940,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,4,preflop,Dave,fold,0,DT-C4,,30,870,10,20,Bob
a715e7de-68d7-4cb7-b48d-0d5d01be3e46,4,preflop,Alice,fold,0,HQ-SA,,30,1090,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,preflop,Dave,fold,0,HQ-CA,,30,1000,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,preflop,Alice,fold,0,D8-C5,,30,1000,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,preflop,Bob,raise,30,D6-D2,,50,970,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,preflop,Carol,raise,40,H3-H4,,70,960,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,preflop,Bob,call,40,D6-D2,,80,960,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,1,flop,Bob,fold,0,D6-D2,SJ-H9-DJ,80,960,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Alice,fold,0,C4-S7,,30,1000,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Bob,call,20,C9-DA,,50,940,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Carol,raise,40,H2-C2,,80,1000,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Dave,raise,60,S2-H3,,120,940,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Bob,fold,0,C9-DA,,120,940,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Carol,raise,108,H2-C2,,188,932,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,2,preflop,Dave,fold,0,S2-H3,,188,940,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,preflop,Bob,raise,30,D4-D7,,60,910,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,preflop,Carol,call,30,S6-HA,,90,1090,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,preflop,Dave,call,30,S8-H2,,110,910,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,preflop,Alice,fold,0,HQ-H9,,110,980,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,flop,Dave,call,0,S8-H2,C4-D5-C6,110,910,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,flop,Bob,fold,0,D4-D7,C4-D5-C6,110,910,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,3,flop,Carol,fold,0,S6-HA,C4-D5-C6,110,1090,10,20,Alice
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Carol,call,20,H2-DK,,50,1070,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Dave,fold,0,SQ-D4,,50,1020,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Alice,raise,30,DA-H6,,70,950,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Bob,raise,63,C2-S8,,113,847,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Carol,raise,96,H2-DK,,189,994,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Alice,fold,0,DA-H6,,189,950,10,20,Bob
23a3ffcd-4da5-4915-82fc-c404e3d472e4,4,preflop,Bob,fold,0,C2-S8,,189,847,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,1,preflop,Dave,call,20,D7-DT,,50,980,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,preflop,Alice,raise,30,H4-HK,,80,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,preflop,Bob,call,30,D2-CA,,100,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,preflop,Carol,call,30,H3-D8,,110,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,preflop,Dave,call,30,D7-DT,,120,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Bob,call,0,D2-CA,CT-S2-HA,120,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Carol,raise,36,H3-D8,CT-S2-HA,156,934,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Dave,raise,72,D7-DT,CT-S2-HA,228,898,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Alice,fold,0,H4-HK,CT-S2-HA,228,970,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Bob,call,72,D2-CA,CT-S2-HA,300,898,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,flop,Carol,call,72,H3-D8,CT-S2-HA,336,898,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,turn,Bob,raise,168,D2-CA,CT-S2-HA-D4,504,730,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,turn,Carol,call,168,H3-D8,CT-S2-HA-D4,672,730,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,turn,Dave,call,168,D7-DT,CT-S2-HA-D4,840,730,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,river,Bob,raise,672,D2-CA,CT-S2-HA-D4-S7,1512,58,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,river,Carol,call,672,H3-D8,CT-S2-HA-D4-S7,2184,58,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,1,river,Dave,raise,-1,D7-DT,CT-S2-HA-D4-S7,2184,730,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,2,preflop,Alice,raise,30,S7-H3,,60,940,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,preflop,Bob,fold,0,C9-H2,,60,2242,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,preflop,Carol,call,30,H8-S6,,80,28,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,preflop,Dave,call,30,H7-S9,,90,700,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,flop,Carol,call,0,H8-S6,D5-SK-D3,90,28,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,flop,Dave,fold,0,H7-S9,D5-SK-D3,90,700,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,2,flop,Alice,fold,0,S7-H3,D5-SK-D3,90,940,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Bob,raise,30,D5-S5,,60,2212,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Carol,raise,40,D7-C9,,100,78,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Dave,fold,0,H8-SK,,100,690,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Alice,raise,50,SA-H9,,130,890,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Bob,raise,130,D5-S5,,230,2112,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Carol,call,130,D7-C9,,296,0,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,3,preflop,Alice,fold,0,SA-H9,,296,890,10,20,Alice
c57c3d4f-c322-4750-879a-94efad6412fc,4,preflop,Carol,call,20,S4-CQ,,50,276,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,preflop,Dave,call,20,CT-H9,,70,670,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,preflop,Alice,call,20,D6-SA,,80,870,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,preflop,Bob,call,20,HQ-D8,,80,2104,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Alice,call,0,D6-SA,DJ-C6-C8,80,870,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Bob,raise,56,HQ-D8,DJ-C6-C8,136,2048,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Carol,raise,136,S4-CQ,DJ-C6-C8,272,140,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Dave,raise,216,CT-H9,DJ-C6-C8,488,454,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Alice,raise,296,D6-SA,DJ-C6-C8,784,574,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Bob,raise,627,HQ-D8,DJ-C6-C8,1355,1477,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Carol,fold,0,S4-CQ,DJ-C6-C8,1355,140,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Dave,call,627,CT-H9,DJ-C6-C8,1766,43,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,flop,Alice,fold,0,D6-SA,DJ-C6-C8,1766,574,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,turn,Bob,raise,1477,HQ-D8,DJ-C6-C8-SK,3243,0,10,20,Bob
c57c3d4f-c322-4750-879a-94efad6412fc,4,turn,Dave,call,1477,CT-H9,DJ-C6-C8-SK,1852,0,10,20,Bob
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,preflop,Dave,call,20,D9-SQ,,50,980,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,preflop,Alice,raise,30,D2-H6,,80,970,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,preflop,Bob,fold,0,H8-C2,,80,990,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,preflop,Carol,call,30,S6-DT,,90,970,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,preflop,Dave,fold,0,D9-SQ,,90,980,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,flop,Carol,call,0,S6-DT,S2-D7-S7,90,970,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,flop,Alice,raise,90,D2-H6,S2-D7-S7,180,880,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,1,flop,Carol,fold,0,S6-DT,S2-D7-S7,180,970,10,20,Alice
e9af7f8f-71ea-48b1-aec1-496d290f0a4e,2,preflop,Alice,fold,0,C2-DK,,30,1060,10,20,Bob
